,Unnamed: 0,DRG,Provider Id,Name,Provider Street Address,City_x,State_x,Zip Code,Region,Discharges,List Price,Average Total,Average Medicare,Latitude,Longitude,Per Capita Income,Poverty Rate,Median Age,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City_y,State_y,Score Percentile,Rank Percentile
96,8096,638 - DIABETES W CC,50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,CA - Bakersfield,32,34790.97,8077.53,7300.53,37.1841,-119.4696,29527,15.62810673,35.4,BAKERSFIELD MEMORIAL HOSPITAL,93301,2.3,5,27,91,Star Ratings,BAKERSFIELD,CA,0.46,0.296703297
97,8097,638 - DIABETES W CC,50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,CA - San Jose,13,47963.23,13816.92,12535.54,37.1841,-119.4696,29527,15.62810673,35.4,SANTA CLARA VALLEY MEDICAL CENTER,95128,1.4,5,7,91,Star Ratings,SAN JOSE,CA,0.28,0.076923077
98,8098,638 - DIABETES W CC,50039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,CA - Chico,28,48237.68,6572.21,5797.71,37.1841,-119.4696,29527,15.62810673,35.4,ENLOE MEDICAL CENTER,95926,3.7,5,62,91,Star Ratings,CHICO,CA,0.74,0.6813186809999999
99,8099,638 - DIABETES W CC,50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,CA - Los Angeles,20,40221.0,19833.1,18482.7,37.1841,-119.4696,29527,15.62810673,35.4,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,91342,2.6,5,34,91,Star Ratings,SYLMAR,CA,0.52,0.373626374
100,8100,638 - DIABETES W CC,50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,CA - Alameda County,23,39565.13,9084.09,7161.13,37.1841,-119.4696,29527,15.62810673,35.4,ALTA BATES SUMMIT MEDICAL CENTER,94609,2.3,5,26,91,Star Ratings,OAKLAND,CA,0.46,0.28571428600000004
101,8101,638 - DIABETES W CC,50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,CA - San Diego,22,38571.82,6966.73,5953.64,37.1841,-119.4696,29527,15.62810673,35.4,EL CENTRO REGIONAL MEDICAL CENTER,92243,1.9,5,20,91,Star Ratings,EL CENTRO,CA,0.38,0.21978022
102,8102,638 - DIABETES W CC,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,CA - San Francisco,11,44940.0,11299.45,7989.27,37.1841,-119.4696,29527,15.62810673,35.4,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,94115,2.6,5,34,91,Star Ratings,SAN FRANCISCO,CA,0.52,0.373626374
103,8103,638 - DIABETES W CC,50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,CA - Los Angeles,29,38112.62,8287.31,7292.83,37.1841,-119.4696,29527,15.62810673,35.4,ANTELOPE VALLEY HOSPITAL,93534,2.2,5,25,91,Star Ratings,LANCASTER,CA,0.44,0.274725275
104,8104,638 - DIABETES W CC,50057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,CA - Bakersfield,52,26560.48,7559.15,6336.62,37.1841,-119.4696,29527,15.62810673,35.4,KAWEAH DELTA MEDICAL CENTER,93291,2.5,5,31,91,Star Ratings,VISALIA,CA,0.5,0.340659341
105,8105,638 - DIABETES W CC,50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,CA - Fresno,41,42887.9,9709.61,8637.54,37.1841,-119.4696,29527,15.62810673,35.4,COMMUNITY REGIONAL MEDICAL CENTER,93715,2.8,5,39,91,Star Ratings,FRESNO,CA,0.56,0.428571429
106,8106,638 - DIABETES W CC,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,CA - Los Angeles,15,28003.87,9520.27,8544.73,37.1841,-119.4696,29527,15.62810673,35.4,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,90027,1.1,5,2,91,Star Ratings,LOS ANGELES,CA,0.22,0.021978022000000003
107,8107,638 - DIABETES W CC,50069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,CA - Orange County,14,49217.21,7773.71,5493.86,37.1841,-119.4696,29527,15.62810673,35.4,ST JOSEPH HOSPITAL,92868,3.6,5,60,91,Star Ratings,ORANGE,CA,0.72,0.6593406589999999
108,8108,638 - DIABETES W CC,50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W MACARTHUR BOULEVARD,OAKLAND,CA,94611,CA - Alameda County,12,26820.5,8240.0,7228.42,37.1841,-119.4696,29527,15.62810673,35.4,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,94611,2.5,5,31,91,Star Ratings,OAKLAND,CA,0.5,0.340659341
109,8109,638 - DIABETES W CC,50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,CA - San Diego,41,45761.73,8261.88,7165.44,37.1841,-119.4696,29527,15.62810673,35.4,SCRIPPS MERCY HOSPITAL,92103,2.3,5,27,91,Star Ratings,SAN DIEGO,CA,0.46,0.296703297
110,8110,638 - DIABETES W CC,50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,CA - Ventura,16,45702.25,7269.75,6288.0,37.1841,-119.4696,29527,15.62810673,35.4,ST JOHNS REGIONAL MEDICAL CENTER,93030,2.4,5,30,91,Star Ratings,OXNARD,CA,0.48,0.32967033
111,8111,638 - DIABETES W CC,50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,CA - Stockton,13,56970.69,7301.69,6282.15,37.1841,-119.4696,29527,15.62810673,35.4,ST JOSEPHS MEDICAL CENTER OF STOCKTON,95204,2.3,5,28,91,Star Ratings,STOCKTON,CA,0.46,0.307692308
112,8112,638 - DIABETES W CC,50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,CA - Fresno,55,25225.02,6811.25,5967.18,37.1841,-119.4696,29527,15.62810673,35.4,SAINT AGNES MEDICAL CENTER,93710,2.8,5,40,91,Star Ratings,FRESNO,CA,0.56,0.43956044
113,8113,638 - DIABETES W CC,50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,CA - San Bernardino,25,35406.32,6548.68,5390.96,37.1841,-119.4696,29527,15.62810673,35.4,SAN ANTONIO COMMUNITY HOSPITAL,91786,2.1,5,23,91,Star Ratings,UPLAND,CA,0.42,0.252747253
114,8114,638 - DIABETES W CC,50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,CA - San Diego,25,50077.04,9373.76,6549.6,37.1841,-119.4696,29527,15.62810673,35.4,SHARP MEMORIAL HOSPITAL,92123,4.2,5,75,91,Star Ratings,SAN DIEGO,CA,0.84,0.8241758240000001
115,8115,638 - DIABETES W CC,50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,CA - San Francisco,17,45220.41,8314.65,7621.24,37.1841,-119.4696,29527,15.62810673,35.4,SUTTER SOLANO MEDICAL CENTER,94589,2.9,5,41,91,Star Ratings,VALLEJO,CA,0.58,0.450549451
116,8116,638 - DIABETES W CC,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,CA - San Bernardino,15,63704.4,8421.0,6723.27,37.1841,-119.4696,29527,15.62810673,35.4,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,92503,1.1,5,2,91,Star Ratings,RIVERSIDE,CA,0.22,0.021978022000000003
117,8118,638 - DIABETES W CC,50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,CA - Los Angeles,28,50459.93,12260.39,11336.89,37.1841,-119.4696,29527,15.62810673,35.4,SAINT FRANCIS MEDICAL CENTER,90262,1.8,5,17,91,Star Ratings,LYNWOOD,CA,0.36,0.186813187
118,8119,638 - DIABETES W CC,50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,CA - Santa Barbara,15,38220.2,7573.13,5519.67,37.1841,-119.4696,29527,15.62810673,35.4,MARIAN REGIONAL MEDICAL CENTER,93454,3.0,5,44,91,Star Ratings,SANTA MARIA,CA,0.6,0.48351648399999997
119,8120,638 - DIABETES W CC,50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,CA - Sacramento,31,39327.68,10881.81,7543.48,37.1841,-119.4696,29527,15.62810673,35.4,SUTTER GENERAL HOSPITAL,95816,3.3,5,51,91,Star Ratings,SACRAMENTO,CA,0.66,0.56043956
120,8121,638 - DIABETES W CC,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,CA - Los Angeles,21,40572.81,9620.38,7711.62,37.1841,-119.4696,29527,15.62810673,35.4,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,90404,3.7,5,63,91,Star Ratings,SANTA MONICA,CA,0.74,0.692307692
121,8122,638 - DIABETES W CC,50115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,CA - San Diego,23,52694.7,7761.43,5726.35,37.1841,-119.4696,29527,15.62810673,35.4,PALOMAR HEALTH DOWNTOWN CAMPUS,92025,3.3,5,53,91,Star Ratings,ESCONDIDO,CA,0.66,0.582417582
122,8123,638 - DIABETES W CC,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,CA - Los Angeles,15,44769.87,7496.67,6211.93,37.1841,-119.4696,29527,15.62810673,35.4,NORTHRIDGE HOSPITAL MEDICAL CENTER,91325,2.7,5,36,91,Star Ratings,NORTHRIDGE,CA,0.54,0.395604396
123,8124,638 - DIABETES W CC,50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,CA - Stockton,13,71605.92,7033.0,6027.15,37.1841,-119.4696,29527,15.62810673,35.4,DOCTORS HOSPITAL OF MANTECA,95336,2.4,5,30,91,Star Ratings,MANTECA,CA,0.48,0.32967033
124,8126,638 - DIABETES W CC,50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,CA - Stockton,11,62699.64,8123.36,7525.18,37.1841,-119.4696,29527,15.62810673,35.4,DAMERON HOSPITAL,95203,2.6,5,34,91,Star Ratings,STOCKTON,CA,0.52,0.373626374
125,8127,638 - DIABETES W CC,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,CA - San Jose,49,71036.24,8936.8,7921.14,37.1841,-119.4696,29527,15.62810673,35.4,REGIONAL MEDICAL CENTER OF SAN JOSE,95116,1.6,5,11,91,Star Ratings,SAN JOSE,CA,0.32,0.12087912099999999
126,8128,638 - DIABETES W CC,50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,CA - San Diego,11,41930.45,6975.73,5770.82,37.1841,-119.4696,29527,15.62810673,35.4,TRI-CITY MEDICAL CENTER,92056,3.0,5,44,91,Star Ratings,OCEANSIDE,CA,0.6,0.48351648399999997
127,8129,638 - DIABETES W CC,50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,CA - San Bernardino,15,43973.67,8377.6,7765.33,37.1841,-119.4696,29527,15.62810673,35.4,ST BERNARDINE MEDICAL CENTER,92404,2.7,5,35,91,Star Ratings,SAN BERNARDINO,CA,0.54,0.384615385
128,8130,638 - DIABETES W CC,50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,CA - Los Angeles,12,43080.75,8073.5,7634.83,37.1841,-119.4696,29527,15.62810673,35.4,SAN GABRIEL VALLEY MEDICAL CENTER,91776,2.3,5,26,91,Star Ratings,SAN GABRIEL,CA,0.46,0.28571428600000004
129,8131,638 - DIABETES W CC,50133,RIDEOUT MEMORIAL HOSPITAL,726 4TH ST,MARYSVILLE,CA,95901,CA - Sacramento,43,33533.72,7546.93,6691.95,37.1841,-119.4696,29527,15.62810673,35.4,RIDEOUT MEMORIAL HOSPITAL,95901,1.1,5,2,91,Star Ratings,MARYSVILLE,CA,0.22,0.021978022000000003
130,8132,638 - DIABETES W CC,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,CA - Los Angeles,38,35184.11,7918.26,7003.47,37.1841,-119.4696,29527,15.62810673,35.4,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,90028,1.0,5,1,91,Star Ratings,HOLLYWOOD,CA,0.2,0.010989011000000002
131,8133,638 - DIABETES W CC,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,CA - Los Angeles,12,35252.92,14484.08,13646.25,37.1841,-119.4696,29527,15.62810673,35.4,CALIFORNIA HOSPITAL MEDICAL CENTER LA,90015,1.1,5,2,91,Star Ratings,LOS ANGELES,CA,0.22,0.021978022000000003
132,8134,638 - DIABETES W CC,50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,CA - Sacramento,19,49151.26,7386.11,6423.79,37.1841,-119.4696,29527,15.62810673,35.4,SIERRA NEVADA MEMORIAL HOSPITAL,95945,2.1,5,23,91,Star Ratings,GRASS VALLEY,CA,0.42,0.252747253
133,8135,638 - DIABETES W CC,50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,CA - Ventura,24,33901.12,10020.58,8966.04,37.1841,-119.4696,29527,15.62810673,35.4,VENTURA COUNTY MEDICAL CENTER,93003,2.3,5,27,91,Star Ratings,VENTURA,CA,0.46,0.296703297
134,8137,638 - DIABETES W CC,50174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,CA - Santa Rosa,12,51427.08,8050.92,7180.58,37.1841,-119.4696,29527,15.62810673,35.4,SANTA ROSA MEMORIAL HOSPITAL,95405,2.6,5,34,91,Star Ratings,SANTA ROSA,CA,0.52,0.373626374
135,8138,638 - DIABETES W CC,50179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,CA - Modesto,19,69325.26,7452.42,6416.42,37.1841,-119.4696,29527,15.62810673,35.4,EMANUEL MEDICAL CENTER,95382,1.8,5,15,91,Star Ratings,TURLOCK,CA,0.36,0.164835165
136,8139,638 - DIABETES W CC,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CA - Contra Costa County,17,72588.71,7638.35,6556.24,37.1841,-119.4696,29527,15.62810673,35.4,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,94598,3.8,5,66,91,Star Ratings,WALNUT CREEK,CA,0.76,0.725274725
137,8140,638 - DIABETES W CC,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,CA - Los Angeles,15,39294.33,9852.47,8529.6,37.1841,-119.4696,29527,15.62810673,35.4,ST MARY MEDICAL CENTER,90813,2.3,5,26,91,Star Ratings,LONG BEACH,CA,0.46,0.28571428600000004
138,8141,638 - DIABETES W CC,50194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,CA - Santa Cruz,12,78345.25,9755.75,8883.08,37.1841,-119.4696,29527,15.62810673,35.4,WATSONVILLE COMMUNITY HOSPITAL,95076,2.3,5,27,91,Star Ratings,WATSONVILLE,CA,0.46,0.296703297
139,8142,638 - DIABETES W CC,50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,CA - Alameda County,18,80912.5,11003.39,6718.06,37.1841,-119.4696,29527,15.62810673,35.4,WASHINGTON HOSPITAL,94538,2.7,5,35,91,Star Ratings,FREMONT,CA,0.54,0.384615385
140,8143,638 - DIABETES W CC,50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,CA - Los Angeles,22,54822.59,7910.68,5752.27,37.1841,-119.4696,29527,15.62810673,35.4,PALMDALE REGIONAL MEDICAL CENTER,93552,3.1,5,45,91,Star Ratings,PALMDALE,CA,0.62,0.494505495
141,8144,638 - DIABETES W CC,50211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,CA - Alameda County,15,36716.27,7200.53,6326.93,37.1841,-119.4696,29527,15.62810673,35.4,ALAMEDA HOSPITAL,94501,1.6,5,11,91,Star Ratings,ALAMEDA,CA,0.32,0.12087912099999999
142,8145,638 - DIABETES W CC,50222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,CA - San Diego,36,48173.03,7495.83,6614.0,37.1841,-119.4696,29527,15.62810673,35.4,SHARP CHULA VISTA MEDICAL CENTER,91911,3.6,5,60,91,Star Ratings,CHULA VISTA,CA,0.72,0.6593406589999999
143,8147,638 - DIABETES W CC,50225,ADVENTIST HEALTH FEATHER RIVER,5974 PENTZ ROAD,PARADISE,CA,95969,CA - Chico,12,59190.33,6588.17,5932.5,37.1841,-119.4696,29527,15.62810673,35.4,FEATHER RIVER HOSPITAL,95969,3.2,5,49,91,Star Ratings,PARADISE,CA,0.64,0.538461538
144,8148,638 - DIABETES W CC,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,CA - Orange County,19,69532.68,7636.79,6534.47,37.1841,-119.4696,29527,15.62810673,35.4,AHMC ANAHEIM REGIONAL MEDICAL CENTER,92801,2.1,5,23,91,Star Ratings,ANAHEIM,CA,0.42,0.252747253
145,8149,638 - DIABETES W CC,50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,CA - San Francisco,11,74631.36,14354.45,12955.82,37.1841,-119.4696,29527,15.62810673,35.4,SAN FRANCISCO GENERAL HOSPITAL,94110,1.9,5,20,91,Star Ratings,SAN FRANCISCO,CA,0.38,0.21978022
146,8150,638 - DIABETES W CC,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,CA - Los Angeles,15,93631.13,10506.27,9568.4,37.1841,-119.4696,29527,15.62810673,35.4,POMONA VALLEY HOSPITAL MEDICAL CENTER,91767,2.8,5,39,91,Star Ratings,POMONA,CA,0.56,0.428571429
147,8152,638 - DIABETES W CC,50236,ADVENTIST HEALTH SIMI VALLEY,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,CA - Ventura,23,39037.0,6442.7,5706.17,37.1841,-119.4696,29527,15.62810673,35.4,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,93065,2.9,5,42,91,Star Ratings,SIMI VALLEY,CA,0.58,0.46153846200000004
148,8153,638 - DIABETES W CC,50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91006,CA - Los Angeles,33,47465.33,6596.27,5638.61,37.1841,-119.4696,29527,15.62810673,35.4,METHODIST HOSPITAL OF SOUTHERN CA,91006,2.8,5,40,91,Star Ratings,ARCADIA,CA,0.56,0.43956044
149,8154,638 - DIABETES W CC,50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,CA - Los Angeles,23,41564.7,8244.13,7219.17,37.1841,-119.4696,29527,15.62810673,35.4,GLENDALE ADVENTIST MEDICAL CENTER,91206,2.7,5,35,91,Star Ratings,GLENDALE,CA,0.54,0.384615385
150,8155,638 - DIABETES W CC,50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,CA - Santa Cruz,29,66659.66,8795.45,7373.17,37.1841,-119.4696,29527,15.62810673,35.4,DOMINICAN HOSPITAL,95065,2.1,5,22,91,Star Ratings,SANTA CRUZ,CA,0.42,0.24175824199999998
151,8156,638 - DIABETES W CC,50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,CA - Palm Springs/Rancho Mi,18,96360.22,8058.61,6840.83,37.1841,-119.4696,29527,15.62810673,35.4,DESERT REGIONAL MEDICAL CENTER,92262,2.7,5,35,91,Star Ratings,PALM SPRINGS,CA,0.54,0.384615385
152,8157,638 - DIABETES W CC,50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,CA - San Bernardino,39,30237.36,14503.64,13058.69,37.1841,-119.4696,29527,15.62810673,35.4,ARROWHEAD REGIONAL MEDICAL CENTER,92324,2.4,5,30,91,Star Ratings,COLTON,CA,0.48,0.32967033
153,8158,638 - DIABETES W CC,50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,CA - Sacramento,13,54137.23,7510.0,6702.31,37.1841,-119.4696,29527,15.62810673,35.4,MARSHALL MEDICAL CENTER,95667,3.5,5,57,91,Star Ratings,PLACERVILLE,CA,0.7,0.626373626
154,8159,638 - DIABETES W CC,50257,GOOD SAMARITAN HOSPITAL,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,CA - Bakersfield,15,12691.47,7330.4,6721.87,37.1841,-119.4696,29527,15.62810673,35.4,GOOD SAMARITAN HOSPITAL,93308,2.2,5,25,91,Star Ratings,BAKERSFIELD,CA,0.44,0.274725275
155,8160,638 - DIABETES W CC,50261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,CA - Bakersfield,17,20502.29,7380.24,6378.82,37.1841,-119.4696,29527,15.62810673,35.4,SIERRA VIEW MEDICAL CENTER,93257,2.3,5,26,91,Star Ratings,PORTERVILLE,CA,0.46,0.28571428600000004
156,8161,638 - DIABETES W CC,50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,CA - San Bernardino,14,56098.57,8555.36,5765.93,37.1841,-119.4696,29527,15.62810673,35.4,REDLANDS COMMUNITY HOSPITAL,92373,4.0,5,72,91,Star Ratings,REDLANDS,CA,0.8,0.791208791
157,8162,638 - DIABETES W CC,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,CA - Los Angeles,20,57206.65,7411.3,6291.5,37.1841,-119.4696,29527,15.62810673,35.4,PROVIDENCE HOLY CROSS MEDICAL CENTER,91346,2.8,5,38,91,Star Ratings,MISSION HILLS,CA,0.56,0.41758241799999996
158,8164,638 - DIABETES W CC,50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,CA - Los Angeles,17,51503.65,7774.94,6776.82,37.1841,-119.4696,29527,15.62810673,35.4,ALHAMBRA HOSPITAL MEDICAL CENTER,91801,2.7,5,35,91,Star Ratings,ALHAMBRA,CA,0.54,0.384615385
159,8165,638 - DIABETES W CC,50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,CA - Alameda County,13,52763.23,7946.31,6837.08,37.1841,-119.4696,29527,15.62810673,35.4,VALLEYCARE MEDICAL CENTER,94588,3.3,5,53,91,Star Ratings,PLEASANTON,CA,0.66,0.582417582
160,8166,638 - DIABETES W CC,50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,CA - Los Angeles,14,33041.64,5876.43,4698.71,37.1841,-119.4696,29527,15.62810673,35.4,PROVIDENCE SAINT JOHN'S HEALTH CENTER,90404,2.9,5,41,91,Star Ratings,SANTA MONICA,CA,0.58,0.450549451
161,8167,638 - DIABETES W CC,50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,CA - Bakersfield,24,34839.88,7077.96,6148.12,37.1841,-119.4696,29527,15.62810673,35.4,MERCY HOSPITAL,93301,1.8,5,18,91,Star Ratings,BAKERSFIELD,CA,0.36,0.197802198
162,8169,638 - DIABETES W CC,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,CA,94705,CA - Alameda County,16,49284.0,10340.06,9477.19,37.1841,-119.4696,29527,15.62810673,35.4,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,94705,1.8,5,17,91,Star Ratings,BERKELEY,CA,0.36,0.186813187
163,8170,638 - DIABETES W CC,50308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,CA - San Jose,20,57575.9,7777.5,6668.7,37.1841,-119.4696,29527,15.62810673,35.4,EL CAMINO HOSPITAL,94040,3.2,5,48,91,Star Ratings,MOUNTAIN VIEW,CA,0.64,0.527472527
164,8172,638 - DIABETES W CC,50320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,CA - Alameda County,17,52826.76,14472.24,13183.59,37.1841,-119.4696,29527,15.62810673,35.4,HIGHLAND HOSPITAL,94602,1.6,5,11,91,Star Ratings,OAKLAND,CA,0.32,0.12087912099999999
165,8173,638 - DIABETES W CC,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,CA - San Bernardino,28,57657.68,14150.21,9003.54,37.1841,-119.4696,29527,15.62810673,35.4,LOMA LINDA UNIVERSITY MEDICAL CENTER,92354,2.9,5,41,91,Star Ratings,LOMA LINDA,CA,0.58,0.450549451
166,8174,638 - DIABETES W CC,50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,CA - Orange County,14,35957.71,7736.57,5815.86,37.1841,-119.4696,29527,15.62810673,35.4,CORONA REGIONAL MEDICAL CENTER,92882,1.3,5,5,91,Star Ratings,CORONA,CA,0.26,0.054945055
167,8175,638 - DIABETES W CC,50334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,CA - Salinas,25,52113.68,8245.2,7339.68,37.1841,-119.4696,29527,15.62810673,35.4,SALINAS VALLEY MEMORIAL HOSPITAL,93901,2.6,5,34,91,Star Ratings,SALINAS,CA,0.52,0.373626374
168,8176,638 - DIABETES W CC,50335,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,CA,95370,CA - Modesto,16,46771.25,7913.75,6767.5,37.1841,-119.4696,29527,15.62810673,35.4,SONORA REGIONAL MEDICAL CENTER,95370,2.8,5,38,91,Star Ratings,SONORA,CA,0.56,0.41758241799999996
169,8177,638 - DIABETES W CC,50336,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,95240,CA - Sacramento,18,58552.44,6797.11,5686.33,37.1841,-119.4696,29527,15.62810673,35.4,LODI MEMORIAL HOSPITAL,95240,2.8,5,39,91,Star Ratings,LODI,CA,0.56,0.428571429
